"","AÑO","SEMANA","MES_CALEND","UBIGEO","DEPARTAM","PROVINCIA","DISTRITO","Probables","Confirmados","Total"
"11537","2006","8","FEBRERO",60809,"CAJAMARCA","JAEN","SALLIQUE",1,0,1
"11538","2006","8","FEBRERO",21602,"ANCASH","POMABAMBA","HUAYLLAN",1,0,1
"11539","2006","8","FEBRERO",200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",2,1,3
"11540","2006","8","FEBRERO",20112,"ANCASH","HUARAZ","TARICA",1,0,1
"11541","2006","9","FEBRERO",20510,"ANCASH","BOLOGNESI","HUAYLLACAYAN",1,0,1
"11542","2006","9","FEBRERO",21014,"ANCASH","HUARI","SAN MARCOS",0,2,2
"11543","2006","9","FEBRERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,1,1
"11544","2006","9","FEBRERO",20601,"ANCASH","CARHUAZ","CARHUAZ",5,0,5
"11545","2006","9","FEBRERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,3,3
"11546","2006","9","FEBRERO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",2,0,2
"11547","2006","9","FEBRERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",3,0,3
"11548","2006","9","FEBRERO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"11549","2006","9","FEBRERO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,2,2
"11550","2006","9","FEBRERO",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"11551","2006","9","FEBRERO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"11552","2006","9","FEBRERO",60201,"CAJAMARCA","CAJABAMBA","CAJABAMBA",0,1,1
"11553","2006","9","FEBRERO",130810,"LA LIBERTAD","PATAZ","PIAS",0,1,1
"11554","2006","9","FEBRERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",1,0,1
"11555","2006","9","FEBRERO",130905,"LA LIBERTAD","SANCHEZ CARRION","MARCABAL",0,1,1
"11556","2006","9","FEBRERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,16,16
"11557","2006","9","FEBRERO",50408,"AYACUCHO","HUANTA","LLOCHEGUA",0,1,1
"11558","2006","9","FEBRERO",21801,"ANCASH","SANTA","CHIMBOTE",0,1,1
"11559","2006","9","FEBRERO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"11560","2006","9","FEBRERO",60801,"CAJAMARCA","JAEN","JAEN",6,0,6
"11561","2006","9","FEBRERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",1,0,1
"11562","2006","9","FEBRERO",20602,"ANCASH","CARHUAZ","ACOPAMPA",1,0,1
"11563","2006","9","FEBRERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",3,1,4
"11564","2006","9","FEBRERO",80906,"CUSCO","LA CONVENCION","QUELLOUNO",0,1,1
"11565","2006","9","FEBRERO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",0,1,1
"11566","2006","9","FEBRERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",2,2,4
"11567","2006","9","FEBRERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",3,1,4
"11568","2006","9","FEBRERO",22007,"ANCASH","YUNGAY","SHUPLUY",3,1,4
"11569","2006","9","FEBRERO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,2,2
"11570","2006","9","FEBRERO",130801,"LA LIBERTAD","PATAZ","TAYABAMBA",0,2,2
"11571","2006","9","FEBRERO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"11572","2006","9","FEBRERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",6,1,7
"11573","2006","9","FEBRERO",21510,"ANCASH","PALLASCA","SANTA ROSA",1,1,2
"11574","2006","9","FEBRERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,1,3
"11575","2006","9","FEBRERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",2,0,2
"11576","2006","9","FEBRERO",22002,"ANCASH","YUNGAY","CASCAPARA",5,0,5
"11577","2006","9","FEBRERO",21305,"ANCASH","MARISCAL LUZURIAGA","LLAMA",0,1,1
"11578","2006","9","FEBRERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,6,6
"11579","2006","9","FEBRERO",21201,"ANCASH","HUAYLAS","CARAZ",4,0,4
"11580","2006","9","FEBRERO",22005,"ANCASH","YUNGAY","QUILLO",1,0,1
"11581","2006","9","FEBRERO",20302,"ANCASH","ANTONIO RAYMONDI","ACZO",0,1,1
"11582","2006","9","FEBRERO",60812,"CAJAMARCA","JAEN","SANTA ROSA",1,0,1
"11583","2006","9","FEBRERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"11584","2006","9","FEBRERO",130813,"LA LIBERTAD","PATAZ","URPAY",0,25,25
"11585","2006","9","FEBRERO",21509,"ANCASH","PALLASCA","PAMPAS",8,0,8
"11586","2006","9","FEBRERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",1,4,5
"11587","2006","9","FEBRERO",21603,"ANCASH","POMABAMBA","PAROBAMBA",0,1,1
"11588","2006","9","FEBRERO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,1,1
"11589","2006","9","FEBRERO",21602,"ANCASH","POMABAMBA","HUAYLLAN",1,2,3
"11590","2006","9","FEBRERO",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,3,3
"11591","2006","9","FEBRERO",60805,"CAJAMARCA","JAEN","HUABAL",1,0,1
"11592","2006","9","FEBRERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,2,2
"11593","2006","9","FEBRERO",20804,"ANCASH","CASMA","YAUTAN",1,0,1
"11594","2006","9","FEBRERO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"11595","2006","9","FEBRERO",60804,"CAJAMARCA","JAEN","COLASAY",4,4,8
"11596","2006","9","FEBRERO",10513,"AMAZONAS","LUYA","OCUMAL",0,1,1
"11597","2006","9","FEBRERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,8,8
"11598","2006","9","FEBRERO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,1,1
"11599","2006","10","MARZO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",1,0,1
"11600","2006","10","MARZO",20605,"ANCASH","CARHUAZ","ATAQUERO",1,0,1
"11601","2006","10","MARZO",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"11602","2006","10","MARZO",22007,"ANCASH","YUNGAY","SHUPLUY",1,0,1
"11603","2006","10","MARZO",60801,"CAJAMARCA","JAEN","JAEN",2,0,2
"11604","2006","10","MARZO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",6,2,8
"11605","2006","10","MARZO",20606,"ANCASH","CARHUAZ","MARCARA",3,0,3
"11606","2006","10","MARZO",21014,"ANCASH","HUARI","SAN MARCOS",0,3,3
"11607","2006","10","MARZO",100404,"HUANUCO","HUACAYBAMBA","PINRA",0,2,2
"11608","2006","10","MARZO",140301,"LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE",1,0,1
"11609","2006","10","MARZO",221001,"SAN MARTIN","TOCACHE","TOCACHE",0,1,1
"11610","2006","10","MARZO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"11611","2006","10","MARZO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,1,1
"11612","2006","10","MARZO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",2,1,3
"11613","2006","10","MARZO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,6,6
"11614","2006","10","MARZO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",2,0,2
"11615","2006","10","MARZO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,5,5
"11616","2006","10","MARZO",20701,"ANCASH","CARLOS FERMIN FITZCARRALD","SAN LUIS",0,1,1
"11617","2006","10","MARZO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",1,0,1
"11618","2006","10","MARZO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,4,4
"11619","2006","10","MARZO",130803,"LA LIBERTAD","PATAZ","CHILLIA",0,1,1
"11620","2006","10","MARZO",21305,"ANCASH","MARISCAL LUZURIAGA","LLAMA",0,1,1
"11621","2006","10","MARZO",22002,"ANCASH","YUNGAY","CASCAPARA",0,1,1
"11622","2006","10","MARZO",20601,"ANCASH","CARHUAZ","CARHUAZ",2,0,2
"11623","2006","10","MARZO",20611,"ANCASH","CARHUAZ","YUNGAR",1,0,1
"11624","2006","10","MARZO",21904,"ANCASH","SIHUAS","CASHAPAMPA",0,1,1
"11625","2006","10","MARZO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,4,4
"11626","2006","10","MARZO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,5,5
"11627","2006","10","MARZO",130804,"LA LIBERTAD","PATAZ","HUANCASPATA",0,1,1
"11628","2006","10","MARZO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",1,0,1
"11629","2006","10","MARZO",21209,"ANCASH","HUAYLAS","SANTO TORIBIO",0,1,1
"11630","2006","10","MARZO",60613,"CAJAMARCA","CUTERVO","SANTO TOMAS",0,1,1
"11631","2006","10","MARZO",20112,"ANCASH","HUARAZ","TARICA",1,0,1
"11632","2006","10","MARZO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",5,0,5
"11633","2006","10","MARZO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,5,5
"11634","2006","10","MARZO",10513,"AMAZONAS","LUYA","OCUMAL",1,0,1
"11635","2006","10","MARZO",21203,"ANCASH","HUAYLAS","HUATA",1,0,1
"11636","2006","10","MARZO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"11637","2006","10","MARZO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,2,3
"11638","2006","10","MARZO",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,1,1
"11639","2006","10","MARZO",20802,"ANCASH","CASMA","BUENA VISTA ALTA",0,1,1
"11640","2006","10","MARZO",21508,"ANCASH","PALLASCA","PALLASCA",1,0,1
"11641","2006","10","MARZO",21509,"ANCASH","PALLASCA","PAMPAS",2,0,2
"11642","2006","10","MARZO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,4,4
"11643","2006","10","MARZO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,0,2
"11644","2006","10","MARZO",60804,"CAJAMARCA","JAEN","COLASAY",2,0,2
"11645","2006","10","MARZO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"11646","2006","10","MARZO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",15,0,15
"11647","2006","10","MARZO",10307,"AMAZONAS","BONGARA","JAZAN",0,1,1
"11648","2006","10","MARZO",60603,"CAJAMARCA","CUTERVO","CHOROS",0,1,1
"11649","2006","10","MARZO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,1,1
"11650","2006","10","MARZO",131002,"LA LIBERTAD","SANTIAGO DE CHUCO","ANGASMARCA",0,1,1
"11651","2006","10","MARZO",130813,"LA LIBERTAD","PATAZ","URPAY",0,21,21
"11652","2006","10","MARZO",21201,"ANCASH","HUAYLAS","CARAZ",4,0,4
"11653","2006","10","MARZO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",2,0,2
"11654","2006","10","MARZO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,3,3
"11655","2006","10","MARZO",20106,"ANCASH","HUARAZ","JANGAS",1,0,1
"11656","2006","10","MARZO",60604,"CAJAMARCA","CUTERVO","CUJILLO",1,0,1
"11657","2006","10","MARZO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",5,1,6
"11658","2006","11","MARZO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",2,1,3
"11659","2006","11","MARZO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",1,0,1
"11660","2006","11","MARZO",130804,"LA LIBERTAD","PATAZ","HUANCASPATA",0,1,1
"11661","2006","11","MARZO",21014,"ANCASH","HUARI","SAN MARCOS",0,3,3
"11662","2006","11","MARZO",21804,"ANCASH","SANTA","MACATE",1,0,1
"11663","2006","11","MARZO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"11664","2006","11","MARZO",80904,"CUSCO","LA CONVENCION","MARANURA",0,1,1
"11665","2006","11","MARZO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA",0,1,1
"11666","2006","11","MARZO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,1,1
"11667","2006","11","MARZO",130801,"LA LIBERTAD","PATAZ","TAYABAMBA",0,2,2
"11668","2006","11","MARZO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,8,8
"11669","2006","11","MARZO",21503,"ANCASH","PALLASCA","CONCHUCOS",2,0,2
"11670","2006","11","MARZO",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"11671","2006","11","MARZO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,1,1
"11672","2006","11","MARZO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"11673","2006","11","MARZO",21904,"ANCASH","SIHUAS","CASHAPAMPA",0,1,1
"11674","2006","11","MARZO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,1,3
"11675","2006","11","MARZO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"11676","2006","11","MARZO",60801,"CAJAMARCA","JAEN","JAEN",4,0,4
"11677","2006","11","MARZO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",4,0,4
"11678","2006","11","MARZO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",2,0,2
"11679","2006","11","MARZO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",1,0,1
"11680","2006","11","MARZO",20112,"ANCASH","HUARAZ","TARICA",1,0,1
"11681","2006","11","MARZO",80907,"CUSCO","LA CONVENCION","KIMBIRI",0,1,1
"11682","2006","11","MARZO",60202,"CAJAMARCA","CAJABAMBA","CACHACHI",0,2,2
"11683","2006","11","MARZO",21201,"ANCASH","HUAYLAS","CARAZ",6,1,7
"11684","2006","11","MARZO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,3,3
"11685","2006","11","MARZO",21510,"ANCASH","PALLASCA","SANTA ROSA",7,0,7
"11686","2006","11","MARZO",21509,"ANCASH","PALLASCA","PAMPAS",0,1,1
"11687","2006","11","MARZO",130802,"LA LIBERTAD","PATAZ","BULDIBUYO",0,2,2
"11688","2006","11","MARZO",20601,"ANCASH","CARHUAZ","CARHUAZ",6,0,6
"11689","2006","11","MARZO",150606,"LIMA","HUARAL","IHUARI",0,2,2
"11690","2006","11","MARZO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,1,1
"11691","2006","11","MARZO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,21,21
"11692","2006","11","MARZO",60804,"CAJAMARCA","JAEN","COLASAY",4,0,4
"11693","2006","11","MARZO",21008,"ANCASH","HUARI","HUANTAR",0,1,1
"11694","2006","11","MARZO",10307,"AMAZONAS","BONGARA","JAZAN",0,1,1
"11695","2006","11","MARZO",20502,"ANCASH","BOLOGNESI","ABELARDO PARDO LEZAMETA",1,0,1
"11696","2006","11","MARZO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",3,0,3
"11697","2006","11","MARZO",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,1,1
"11698","2006","11","MARZO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,2,2
"11699","2006","11","MARZO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",1,0,1
"11700","2006","11","MARZO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"11701","2006","11","MARZO",60803,"CAJAMARCA","JAEN","CHONTALI",0,2,2
"11702","2006","11","MARZO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"11703","2006","11","MARZO",200307,"PIURA","HUANCABAMBA","SONDOR",1,0,1
"11704","2006","11","MARZO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,4,4
"11705","2006","11","MARZO",20501,"ANCASH","BOLOGNESI","CHIQUIAN",1,0,1
"11706","2006","11","MARZO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"11707","2006","11","MARZO",10701,"AMAZONAS","UTCUBAMBA","BAGUA GRANDE",0,1,1
"11708","2006","11","MARZO",20610,"ANCASH","CARHUAZ","TINCO",2,0,2
"11709","2006","11","MARZO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,1,1
"11710","2006","11","MARZO",60611,"CAJAMARCA","CUTERVO","SANTA CRUZ",0,1,1
"11711","2006","11","MARZO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",11,5,16
"11712","2006","11","MARZO",60603,"CAJAMARCA","CUTERVO","CHOROS",0,1,1
"11713","2006","11","MARZO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,4,4
"11714","2006","11","MARZO",10502,"AMAZONAS","LUYA","CAMPORREDONDO",1,0,1
"11715","2006","11","MARZO",130813,"LA LIBERTAD","PATAZ","URPAY",0,4,4
"11716","2006","11","MARZO",50507,"AYACUCHO","LA MAR","SANTA ROSA",0,1,1
"11717","2006","11","MARZO",20106,"ANCASH","HUARAZ","JANGAS",1,0,1
"11718","2006","11","MARZO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",5,0,5
"11719","2006","12","MARZO",21901,"ANCASH","SIHUAS","SIHUAS",0,5,5
"11720","2006","12","MARZO",21014,"ANCASH","HUARI","SAN MARCOS",1,2,3
"11721","2006","12","MARZO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,8,8
"11722","2006","12","MARZO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,3,3
"11723","2006","12","MARZO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,0,1
"11724","2006","12","MARZO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",2,0,2
"11725","2006","12","MARZO",60415,"CAJAMARCA","CHOTA","QUEROCOTO",0,1,1
"11726","2006","12","MARZO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",0,2,2
"11727","2006","12","MARZO",21804,"ANCASH","SANTA","MACATE",1,0,1
"11728","2006","12","MARZO",150606,"LIMA","HUARAL","IHUARI",0,1,1
"11729","2006","12","MARZO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,5,5
"11730","2006","12","MARZO",130803,"LA LIBERTAD","PATAZ","CHILLIA",0,1,1
"11731","2006","12","MARZO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,4,4
"11732","2006","12","MARZO",60803,"CAJAMARCA","JAEN","CHONTALI",0,1,1
"11733","2006","12","MARZO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,7,7
"11734","2006","12","MARZO",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",0,1,1
"11735","2006","12","MARZO",20607,"ANCASH","CARHUAZ","PARIAHUANCA",2,0,2
"11736","2006","12","MARZO",21509,"ANCASH","PALLASCA","PAMPAS",1,2,3
"11737","2006","12","MARZO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,17,17
"11738","2006","12","MARZO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,7,7
"11739","2006","12","MARZO",130905,"LA LIBERTAD","SANCHEZ CARRION","MARCABAL",0,1,1
"11740","2006","12","MARZO",21510,"ANCASH","PALLASCA","SANTA ROSA",6,0,6
"11741","2006","12","MARZO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,0,1
"11742","2006","12","MARZO",21010,"ANCASH","HUARI","PAUCAS",0,1,1
"11743","2006","12","MARZO",130813,"LA LIBERTAD","PATAZ","URPAY",0,7,7
"11744","2006","12","MARZO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,4,4
"11745","2006","12","MARZO",20601,"ANCASH","CARHUAZ","CARHUAZ",9,0,9
"11746","2006","12","MARZO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,0,2
"11747","2006","12","MARZO",140105,"LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ",1,0,1
"11748","2006","12","MARZO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",0,1,1
"11749","2006","12","MARZO",60804,"CAJAMARCA","JAEN","COLASAY",4,1,5
"11750","2006","12","MARZO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",2,0,2
"11751","2006","12","MARZO",221001,"SAN MARTIN","TOCACHE","TOCACHE",0,1,1
"11752","2006","12","MARZO",22002,"ANCASH","YUNGAY","CASCAPARA",0,1,1
"11753","2006","12","MARZO",80910,"CUSCO","LA CONVENCION","PICHARI",0,2,2
"11754","2006","12","MARZO",10307,"AMAZONAS","BONGARA","JAZAN",0,3,3
"11755","2006","12","MARZO",21201,"ANCASH","HUAYLAS","CARAZ",3,3,6
"11756","2006","12","MARZO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"11757","2006","12","MARZO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,2,2
"11758","2006","12","MARZO",20102,"ANCASH","HUARAZ","COCHABAMBA",1,0,1
"11759","2006","12","MARZO",10513,"AMAZONAS","LUYA","OCUMAL",0,1,1
"11760","2006","12","MARZO",20610,"ANCASH","CARHUAZ","TINCO",1,0,1
"11761","2006","12","MARZO",140110,"LAMBAYEQUE","CHICLAYO","OYOTUN",0,1,1
"11762","2006","12","MARZO",200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",1,0,1
"11763","2006","12","MARZO",130802,"LA LIBERTAD","PATAZ","BULDIBUYO",0,8,8
"11764","2006","12","MARZO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",7,0,7
"11765","2006","12","MARZO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,2,2
"11766","2006","12","MARZO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",1,0,1
"11767","2006","12","MARZO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",0,1,1
"11768","2006","12","MARZO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",1,3,4
"11769","2006","12","MARZO",60801,"CAJAMARCA","JAEN","JAEN",8,1,9
"11770","2006","12","MARZO",21801,"ANCASH","SANTA","CHIMBOTE",0,1,1
"11771","2006","12","MARZO",20804,"ANCASH","CASMA","YAUTAN",0,1,1
"11772","2006","12","MARZO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,1,2
"11773","2006","12","MARZO",130806,"LA LIBERTAD","PATAZ","HUAYO",0,1,1
"11774","2006","12","MARZO",60805,"CAJAMARCA","JAEN","HUABAL",1,0,1
"11775","2006","12","MARZO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",8,0,8
"11776","2006","13","MARZO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",2,0,2
"11777","2006","13","MARZO",21901,"ANCASH","SIHUAS","SIHUAS",0,8,8
"11778","2006","13","MARZO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"11779","2006","13","MARZO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,1,2
"11780","2006","13","MARZO",20608,"ANCASH","CARHUAZ","SAN MIGUEL DE ACO",1,0,1
"11781","2006","13","MARZO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,11,11
"11782","2006","13","MARZO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"11783","2006","13","MARZO",100404,"HUANUCO","HUACAYBAMBA","PINRA",0,1,1
"11784","2006","13","MARZO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,1,1
"11785","2006","13","MARZO",22001,"ANCASH","YUNGAY","YUNGAY",1,1,2
"11786","2006","13","MARZO",21201,"ANCASH","HUAYLAS","CARAZ",2,0,2
"11787","2006","13","MARZO",22003,"ANCASH","YUNGAY","MANCOS",1,3,4
"11788","2006","13","MARZO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,3,3
"11789","2006","13","MARZO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,9,9
"11790","2006","13","MARZO",21001,"ANCASH","HUARI","HUARI",0,1,1
"11791","2006","13","MARZO",60804,"CAJAMARCA","JAEN","COLASAY",1,0,1
"11792","2006","13","MARZO",130801,"LA LIBERTAD","PATAZ","TAYABAMBA",0,1,1
"11793","2006","13","MARZO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",4,0,4
"11794","2006","13","MARZO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",1,0,1
"11795","2006","13","MARZO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,28,28
"11796","2006","13","MARZO",21510,"ANCASH","PALLASCA","SANTA ROSA",1,0,1
"11797","2006","13","MARZO",21509,"ANCASH","PALLASCA","PAMPAS",1,0,1
"11798","2006","13","MARZO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",1,0,1
"11799","2006","13","MARZO",20601,"ANCASH","CARHUAZ","CARHUAZ",6,0,6
"11800","2006","13","MARZO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,2,2
"11801","2006","13","MARZO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,20,20
"11802","2006","13","MARZO",22002,"ANCASH","YUNGAY","CASCAPARA",3,0,3
"11803","2006","13","MARZO",60807,"CAJAMARCA","JAEN","POMAHUACA",2,0,2
"11804","2006","13","MARZO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"11805","2006","13","MARZO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,11,11
"11806","2006","13","MARZO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",4,2,6
"11807","2006","13","MARZO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",2,0,2
"11808","2006","13","MARZO",22005,"ANCASH","YUNGAY","QUILLO",1,0,1
"11809","2006","13","MARZO",60812,"CAJAMARCA","JAEN","SANTA ROSA",2,0,2
"11810","2006","13","MARZO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,6,6
"11811","2006","13","MARZO",10514,"AMAZONAS","LUYA","PISUQUIA",1,0,1
"11812","2006","13","MARZO",60801,"CAJAMARCA","JAEN","JAEN",5,2,7
"11813","2006","13","MARZO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,0,1
"11814","2006","13","MARZO",10513,"AMAZONAS","LUYA","OCUMAL",2,1,3
"11815","2006","13","MARZO",21008,"ANCASH","HUARI","HUANTAR",0,1,1
"11816","2006","13","MARZO",100701,"HUANUCO","MARA_ON","HUACRACHUCO",0,1,1
"11817","2006","13","MARZO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",5,1,6
"11818","2006","13","MARZO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",5,1,6
"11819","2006","13","MARZO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",5,0,5
"11820","2006","13","MARZO",20102,"ANCASH","HUARAZ","COCHABAMBA",1,0,1
