ANNIO,SEMANA,MES_CALEND,UBIGEO,DEPARTAM,PROVINCIA,DISTRITO,Probables,Confirmados,Total
2004,19,MAYO,10503,AMAZONAS,LUYA,COCABAMBA,0,1,1
2004,21,MAYO,10503,AMAZONAS,LUYA,COCABAMBA,0,2,2
2004,12,MARZO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,14,ABRIL,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,16,ABRIL,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,19,MAYO,10504,AMAZONAS,LUYA,COLCAMAR,0,2,2
2004,20,MAYO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,21,MAYO,10504,AMAZONAS,LUYA,COLCAMAR,0,8,8
2004,23,JUNIO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,30,JULIO,10504,AMAZONAS,LUYA,COLCAMAR,0,6,6
2004,32,AGOSTO,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,41,OCTUBRE,10504,AMAZONAS,LUYA,COLCAMAR,1,1,2
2004,43,OCTUBRE,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,45,NOVIEMBRE,10504,AMAZONAS,LUYA,COLCAMAR,0,1,1
2004,28,JULIO,10505,AMAZONAS,LUYA,CONILA,0,1,1
2004,15,ABRIL,10507,AMAZONAS,LUYA,LONGUITA,0,1,1
2004,18,MAYO,10507,AMAZONAS,LUYA,LONGUITA,0,1,1
2004,19,MAYO,10507,AMAZONAS,LUYA,LONGUITA,0,6,6
2004,28,JULIO,10507,AMAZONAS,LUYA,LONGUITA,0,3,3
2004,30,JULIO,10507,AMAZONAS,LUYA,LONGUITA,0,3,3
2004,31,AGOSTO,10508,AMAZONAS,LUYA,LONYA CHICO,0,2,2
2004,33,AGOSTO,10508,AMAZONAS,LUYA,LONYA CHICO,0,1,1
2004,38,SETIEMBRE,10508,AMAZONAS,LUYA,LONYA CHICO,0,1,1
2004,40,OCTUBRE,10508,AMAZONAS,LUYA,LONYA CHICO,0,1,1
2004,27,JULIO,10509,AMAZONAS,LUYA,LUYA,0,1,1
2004,29,JULIO,10509,AMAZONAS,LUYA,LUYA,0,1,1
2004,37,SETIEMBRE,10509,AMAZONAS,LUYA,LUYA,0,1,1
2004,47,NOVIEMBRE,10509,AMAZONAS,LUYA,LUYA,0,1,1
2004,27,JULIO,10511,AMAZONAS,LUYA,MARIA,0,1,1
2004,28,JULIO,10511,AMAZONAS,LUYA,MARIA,0,2,2
2004,29,JULIO,10511,AMAZONAS,LUYA,MARIA,0,3,3
2004,30,JULIO,10511,AMAZONAS,LUYA,MARIA,0,1,1
2004,38,SETIEMBRE,10511,AMAZONAS,LUYA,MARIA,0,1,1
2004,14,ABRIL,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,25,JUNIO,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,29,JULIO,10512,AMAZONAS,LUYA,OCALLI,0,4,4
2004,30,JULIO,10512,AMAZONAS,LUYA,OCALLI,0,10,10
2004,31,AGOSTO,10512,AMAZONAS,LUYA,OCALLI,0,3,3
2004,32,AGOSTO,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,34,AGOSTO,10512,AMAZONAS,LUYA,OCALLI,0,2,2
2004,35,AGOSTO,10512,AMAZONAS,LUYA,OCALLI,0,2,2
2004,36,SETIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,3,3
2004,38,SETIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,3,3
2004,44,OCTUBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,45,NOVIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,46,NOVIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,50,DICIEMBRE,10512,AMAZONAS,LUYA,OCALLI,0,1,1
2004,51,DICIEMBRE,10512,AMAZONAS,LUYA,OCALLI,1,0,1
2004,52,DICIEMBRE,10512,AMAZONAS,LUYA,OCALLI,2,0,2
2004,5,FEBRERO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,10,MARZO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,14,ABRIL,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,18,MAYO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,19,MAYO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,20,MAYO,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2004,22,MAYO,10513,AMAZONAS,LUYA,OCUMAL,0,3,3
2004,27,JULIO,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,28,JULIO,10513,AMAZONAS,LUYA,OCUMAL,0,8,8
2004,29,JULIO,10513,AMAZONAS,LUYA,OCUMAL,0,25,25
2004,30,JULIO,10513,AMAZONAS,LUYA,OCUMAL,0,44,44
2004,31,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,29,29
2004,32,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,9,9
2004,33,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2004,34,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,4,4
2004,35,AGOSTO,10513,AMAZONAS,LUYA,OCUMAL,0,3,3
2004,36,SETIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,5,5
2004,38,SETIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,4,4
2004,39,SETIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,17,17
2004,40,OCTUBRE,10513,AMAZONAS,LUYA,OCUMAL,0,15,15
2004,41,OCTUBRE,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2004,42,OCTUBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,45,NOVIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,46,NOVIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,2,2
2004,48,NOVIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,49,DICIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,2,1,3
2004,50,DICIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,52,DICIEMBRE,10513,AMAZONAS,LUYA,OCUMAL,0,1,1
2004,17,ABRIL,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2004,24,JUNIO,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2004,29,JULIO,10514,AMAZONAS,LUYA,PISUQUIA,0,4,4
2004,30,JULIO,10514,AMAZONAS,LUYA,PISUQUIA,0,5,5
2004,31,AGOSTO,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2004,33,AGOSTO,10514,AMAZONAS,LUYA,PISUQUIA,0,4,4
2004,34,AGOSTO,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2004,35,AGOSTO,10514,AMAZONAS,LUYA,PISUQUIA,0,4,4
2004,36,SETIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,6,2,8
2004,37,SETIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,14,2,16
2004,38,SETIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,1,2,3
2004,39,SETIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,4,4
2004,40,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,1,3,4
2004,41,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,2,2,4
2004,42,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,1,1,2
2004,43,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,1,1
2004,44,OCTUBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,2,2
2004,45,NOVIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,3,1,4
2004,46,NOVIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,1,1,2
2004,47,NOVIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,1,1,2
2004,49,DICIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,3,3
2004,50,DICIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,2,2
2004,51,DICIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,0,2,2
2004,52,DICIEMBRE,10514,AMAZONAS,LUYA,PISUQUIA,2,1,3
2004,37,SETIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,1,1
2004,41,OCTUBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,2,2
2004,42,OCTUBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,1,1
2004,45,NOVIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,1,1,2
2004,46,NOVIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,2,2
2004,48,NOVIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,1,1
2004,49,DICIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,0,3,3
2004,50,DICIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,1,2,3
2004,51,DICIEMBRE,10515,AMAZONAS,LUYA,PROVIDENCIA,2,1,3
2004,31,AGOSTO,10518,AMAZONAS,LUYA,SAN JERONIMO,0,3,3
2004,33,AGOSTO,10518,AMAZONAS,LUYA,SAN JERONIMO,0,1,1
2004,29,JULIO,10520,AMAZONAS,LUYA,SANTA CATALINA,0,1,1
2004,31,AGOSTO,10520,AMAZONAS,LUYA,SANTA CATALINA,0,1,1
2004,35,AGOSTO,10521,AMAZONAS,LUYA,SANTO TOMAS,0,3,3
2004,36,SETIEMBRE,10521,AMAZONAS,LUYA,SANTO TOMAS,0,1,1
2004,19,MAYO,10522,AMAZONAS,LUYA,TINGO,0,1,1
2004,28,JULIO,10522,AMAZONAS,LUYA,TINGO,0,2,2
2004,34,AGOSTO,10522,AMAZONAS,LUYA,TINGO,0,1,1
2004,51,DICIEMBRE,10522,AMAZONAS,LUYA,TINGO,0,1,1
2004,49,DICIEMBRE,10604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,0,1,1
2004,1,ENERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,2,ENERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,3,ENERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,4,ENERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,5,FEBRERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,3,3
2004,6,FEBRERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,7,FEBRERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,5,5
2004,8,FEBRERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,9,FEBRERO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,10,MARZO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,12,12
2004,11,MARZO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,7,7
2004,12,MARZO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,13,MARZO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,14,ABRIL,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,13,13
2004,15,ABRIL,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,7,7
2004,16,ABRIL,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,17,ABRIL,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,18,MAYO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,20,20
2004,19,MAYO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,28,28
2004,20,MAYO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,21,MAYO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,22,MAYO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,10,10
2004,23,JUNIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,27,27
2004,24,JUNIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,21,21
2004,25,JUNIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,5,5
2004,26,JUNIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,5,5
2004,27,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,15,15
2004,28,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,12,12
2004,29,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,14,14
2004,30,JULIO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,31,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,14,14
2004,32,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,3,3
2004,33,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,5,5
2004,34,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,35,AGOSTO,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,36,SETIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,10,10
2004,37,SETIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,3,3
2004,39,SETIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,40,OCTUBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,4,4
2004,41,OCTUBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,42,OCTUBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,44,OCTUBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,45,NOVIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,46,NOVIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,47,NOVIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,3,3
2004,49,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,51,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,1,1
2004,52,DICIEMBRE,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,0,2,2
2004,1,ENERO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,2,2
2004,16,ABRIL,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,2,2
2004,17,ABRIL,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,18,MAYO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,24,JUNIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,25,JUNIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,2,2
2004,26,JUNIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,28,JULIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,29,JULIO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,35,AGOSTO,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,38,SETIEMBRE,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,2,2
2004,43,OCTUBRE,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,1,1
2004,46,NOVIEMBRE,10702,AMAZONAS,UTCUBAMBA,CAJARURO,0,2,2
2004,4,ENERO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,5,FEBRERO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,8,FEBRERO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,19,MAYO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,25,JUNIO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,2,2
2004,26,JUNIO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,27,JULIO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,2,2
2004,28,JULIO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,2,2
2004,31,AGOSTO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,32,AGOSTO,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,39,SETIEMBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,40,OCTUBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,3,3
2004,41,OCTUBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,3,3
2004,43,OCTUBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,2,2
2004,46,NOVIEMBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,48,NOVIEMBRE,10703,AMAZONAS,UTCUBAMBA,CUMBA,0,1,1
2004,34,AGOSTO,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,0,2,2
2004,1,ENERO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,7,FEBRERO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,21,MAYO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,2,2
2004,24,JUNIO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,33,AGOSTO,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,41,OCTUBRE,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,47,NOVIEMBRE,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,2,2
2004,49,DICIEMBRE,10705,AMAZONAS,UTCUBAMBA,JAMALCA,0,1,1
2004,1,ENERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,3,ENERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,6,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,7,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2004,8,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,9,FEBRERO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,10,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2004,11,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,12,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,13,MARZO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,15,ABRIL,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,16,ABRIL,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2004,17,ABRIL,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,18,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,19,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,20,MAYO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,6,6
2004,23,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,24,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,11,11
2004,25,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,26,JUNIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,8,8
2004,27,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,11,11
2004,28,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,29,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,30,JULIO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,31,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,32,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2004,34,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,35,AGOSTO,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,36,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,6,6
2004,37,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,6,6
2004,38,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2004,39,SETIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,40,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,41,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,7,7
2004,42,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,6,6
2004,43,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,2,2
2004,44,OCTUBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2004,45,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,46,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,6,6
2004,47,NOVIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2004,49,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,5,5
2004,50,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,1,1
2004,51,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,3,3
2004,52,DICIEMBRE,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0,4,4
2004,7,FEBRERO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,12,MARZO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,17,ABRIL,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,20,MAYO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,31,AGOSTO,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,36,SETIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,37,SETIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,38,SETIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,39,SETIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,42,OCTUBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,49,DICIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,50,DICIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,51,DICIEMBRE,10707,AMAZONAS,UTCUBAMBA,YAMON,0,1,1
2004,28,JULIO,20201,ANCASH,AIJA,AIJA,0,1,1
2004,16,ABRIL,20202,ANCASH,AIJA,CORIS,1,0,1
2004,29,JULIO,20202,ANCASH,AIJA,CORIS,0,1,1
2004,39,SETIEMBRE,20204,ANCASH,AIJA,LA MERCED,0,1,1
2004,27,JULIO,20302,ANCASH,ANTONIO RAYMONDI,ACZO,1,0,1
2004,31,AGOSTO,20302,ANCASH,ANTONIO RAYMONDI,ACZO,1,0,1
2004,33,AGOSTO,20302,ANCASH,ANTONIO RAYMONDI,ACZO,3,0,3
2004,34,AGOSTO,20302,ANCASH,ANTONIO RAYMONDI,ACZO,3,0,3
2004,36,SETIEMBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,0,3,3
2004,38,SETIEMBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,0,1,1
2004,39,SETIEMBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,1,1,2
2004,41,OCTUBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,1,0,1
2004,44,OCTUBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,1,0,1
2004,51,DICIEMBRE,20302,ANCASH,ANTONIO RAYMONDI,ACZO,0,1,1
2004,12,MARZO,20303,ANCASH,ANTONIO RAYMONDI,CHACCHO,0,1,1
2004,39,SETIEMBRE,20304,ANCASH,ANTONIO RAYMONDI,CHINGAS,0,1,1
2004,52,DICIEMBRE,20304,ANCASH,ANTONIO RAYMONDI,CHINGAS,0,1,1
2004,6,FEBRERO,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0,1,1
2004,18,MAYO,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0,1,1
2004,20,MAYO,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0,2,2
2004,31,AGOSTO,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,1,0,1
2004,32,AGOSTO,20306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,1,0,1
2004,40,OCTUBRE,20306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,1,0,1
2004,1,ENERO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,1,3
2004,3,ENERO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,5,FEBRERO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,1,2
2004,9,FEBRERO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,10,MARZO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,11,MARZO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,13,MARZO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,14,ABRIL,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,15,ABRIL,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,17,ABRIL,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,22,MAYO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,27,JULIO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,28,JULIO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,31,AGOSTO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,6,0,6
2004,32,AGOSTO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,5,0,5
2004,33,AGOSTO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,35,AGOSTO,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,2,0,2
2004,36,SETIEMBRE,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
2004,40,OCTUBRE,20503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,1,0,1
